_id,system,file,start,end,constraint_text,poorly_written,context,sentence,operands,constraint_type,discourse_pattern,filter
637efb0da907ec96a46a9f36,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,46578,46664,"HttpRequestHandlerRegistry
  supports only three formats: *, <uri>* and *<uri>.",null,null,"HttpCore includes a very simple implementation of the request
  handler resolver based on a trivial pattern matching algorithm: HttpRequestHandlerRegistry
  supports only three formats: *, <uri>* and *<uri>.","HttpRequestHandlerRegistry format, {*, <uri>*, *<uri>}",categorical-value,null,regex
63a0caaab194bde6b17a9ad5,apache-ant-1.10.6,Tasks/jarlib-resolve.html.txt,360,379,failOnError is true,well-written,null,If no resolvers are left and failOnError is true then a BuildException will be thrown.,"failOnError, true",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f38,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,77743,77785,"Any of these objects, or both, can be null",unclear-reference,null,"Any of these objects, or both, can be null if there is no incoming
  or outgoing message currently being transferred.",null,null,null,null
637efb0da907ec96a46a9f39,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,50979,51007,HTTP/1.0 connections are not,unclear-reference,null,"HTTP/1.1
  connections are persistent by default, while HTTP/1.0 connections are not.","HTTP/1.0 connections, persistent",value-comparison,NP_BE_BINARY_VALUE,null
63a0ca9ab194bde6b17a9a2f,apache-ant-1.10.6,Tasks/ant.html.txt,309,340,no target attribute is supplied,well-written,null,"If no target attribute is supplied, the default target of the new project is used.","supplied, no target attribute",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa0b8,jedit-5.6pre0,jedit5.5.0manual-a4.txt,294263,294282,no text is selected,well-written,null,"If no text is selected at
  the caret position, the effect of this operation is simply to insert the new text at that position.","no text, selected",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f3d,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,24941,24979,a message in the same protocol version,unclear-reference,null,"respond appropriately with a message in the same protocol version used by
  the client.","current protocol version,
  client protocol version",value-comparison,null,null
637efb0da907ec96a46a9f44,jedit-5.6pre0,jedit5.5.0manual-a4.txt,51165,51218,"it was the last
  BufferSet to contain that buffer",unclear-reference,null,"If it was the last
  BufferSet to contain that buffer, the buffer is also closed.",null,null,null,null
63a0caaab194bde6b17a9b4e,jedit-5.6pre0,jedit5.5.0manual-a4.txt,217623,217642,no text is selected,well-written,null,"If no text is selected, the current line is copied to the clipboard, otherwise the selected text is
  copied to the clipboard.","text, selected",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f46,jedit-5.6pre0,jedit5.5.0manual-a4.txt,67516,67547,"This is
  empty by default",unclear-reference,null,"This is
  empty by default.",null,null,null,null
63a0caaab194bde6b17a9b51,jedit-5.6pre0,jedit5.5.0manual-a4.txt,217980,217999,no text is selected,well-written,null,"If no text is selected, the current line is cut to the clipboard, otherwise the selected text is cut to
  the clipboard.","text, selected",binary-value,NP_BE_BINARY_VALUE,null
63a0ca9ab194bde6b17a9a6c,apache-ant-1.10.6,Tasks/touch.html.txt,3044,3067,no time has been specified,well-written,null,If no time has been specified and the original file does not exist the current time is used.,"time, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f4a,jedit-5.6pre0,jedit5.5.0manual-a4.txt,85211,85235,any have unsaved changes,unclear-reference,null,"If any have unsaved changes, jEdit
  will ask if they should be saved first.",null,null,null,null
637efb0da907ec96a46a9f4c,jedit-5.6pre0,jedit5.5.0manual-a4.txt,85747,85769,it has unsaved changes,unclear-reference,null,"If it has unsaved changes, jEdit will ask if they
  should be saved first.",null,null,null,null
63a0ca9ab194bde6b17a9a6d,apache-ant-1.10.6,Tasks/touch.html.txt,3085,3104,the original file does not exist,well-written,null,If no time has been specified and the original file does not exist the current time is used.,"the original file, not exist",binary-value,NP_EXIST,null
637efb0da907ec96a46a9f50,jedit-5.6pre0,jedit5.5.0manual-a4.txt,90753,90773,this mode is enabled,unclear-reference,null,A status bar indicator is shown when this mode is enabled.,"mode, enabled",binary-value,null,null
63a0ca9ab194bde6b17a9a69,apache-ant-1.10.6,Tasks/touch.html.txt,2957,2980,no time has been specified,well-written,null,If no time has been specified and the original file exists its timestamp will be used.,"time, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a9b13,jpos-2.1.4,proguide-draft.pdf.txt,140403,140450,"type attribute, the default is java.lang.String.",well-written,"g.jpos.qtest.QTest'>
  <attr name=""tickInterval"" type=""java.lang.Long"">5000</attr>
  </qbean>
  
  
 

  
  
  
 

  If no type attribute, the default is java.lang.String. java.lang.Long can be abbreviated as
  just long, same goes for int (java.lang.Integer) and +boolean (java.lang.Boolean)","If no type attribute, the default is java.lang.String. java.lang.Long can be abbreviated as
  just long, same goes for int (java.lang.Integer) and +boolean (java.lang.Boolean)","default type attribute, java.lang.String.",concrete-value,null,null
637efb0da907ec96a46a9f53,jedit-5.6pre0,jedit5.5.0manual-a4.txt,96143,96162,nothing is selected,unclear-reference,null,"If nothing is selected,
  the current directory is added.",null,null,null,null
637efb0da907ec96a46a9f55,jedit-5.6pre0,jedit5.5.0manual-a4.txt,100462,100495,it is prefixed by a + or a - sign,unclear-reference,null,"A relative
  offset can be used here, if it is prefixed by a + or a - sign.",null,null,null,null
637efb0da907ec96a46a9f56,jedit-5.6pre0,jedit5.5.0manual-a4.txt,102300,102319,nothing is selected,unclear-reference,null,"If nothing is selected,
  the current directory is added.",null,null,null,null
637efb0ca907ec96a46a9ab5,jabref-5.0,en__cite__openofficeintegration.md,12239,12344,numbered entries are not used,well-written,"MinimumGroupingCount`=0, no grouping will be done regardless of the number of consecutive numbers.
  
  
 

  If numbered entries are not used, author-year citations will be created based on the citation properties. A parenthesis citation is composed as follows: `[BracketBefore][Author][YearSeparator][Year][Bracke","If numbered entries are not used, author-year citations will be created based on the citation properties.","numbered entries, not used",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f58,jedit-5.6pre0,jedit5.5.0manual-a4.txt,80405,80429,"nothing is
  selected",GUI-related,null,"If the file name field is empty and nothing is
  selected, / lists the root directory on Unix and the list of drives on Windows.","selected item,
  NULL",binary-value,null,null
63a0caa3b194bde6b17a9a94,apache-ant-1.10.6,Tasks/propertyfile.html.txt,203269,203294,only default is specified,well-written,null,"If only default is specified and the property did not exist in the property file, the property is set to default.","only default, specified",binary-value,NP_BE_BINARY_VALUE,null
63a0caa3b194bde6b17a9a93,apache-ant-1.10.6,Tasks/propertyfile.html.txt,203163,203188,only default is specified,well-written,null,"If only default is specified and the property previously existed in the property file, it is unchanged.","default, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f5b,swarm-2.8.11,swarm_v2.txt,52317,52358,The RSAM value must exceed this threshold,unclear-reference,null,"9.2.1 Event Options
  Event threshold – The RSAM value must exceed this threshold for it to be an event.","RaSM value,
  threshold",value-comparison,null,null
637efb0ca907ec96a46a9a3d,jabref-5.0,en__advanced__commandline.md,5076,5144,filename is specified,well-written,"If no `-i` option is used, the _last_ file specified \(and successfully loaded\) will be exported.
  
  
 

  If only filename is specified, it will be exported in BibTeX format. If the filename is followed by a comma and an export format, the given export filter will be used.","If only filename is specified, it will be exported in BibTeX format.","filename, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a98c8,jedit-5.6pre0,jedit5.5.0manual-a4.txt,47522,47538,one View,well-written,"View>Close View closes the current View. If only one View is open, closing it will exit jEdit, unless background mode is on; see Chapter 2, Starting jEdit for information about starting jEdit in background mode.","If only one View is open, closing it will exit jEdit, unless background mode is on; see Chapter 2, Starting jEdit for information about starting jEdit in background mode.","View, one",value-comparison,CD_NP,null
637efb0ca907ec96a46a98c9,jedit-5.6pre0,jedit5.5.0manual-a4.txt,47579,47600,background mode is on;,well-written,"View>Close View closes the current View. If only one View is open, closing it will exit jEdit, unless background mode is on; see Chapter 2, Starting jEdit for information about starting jEdit in background mode.","If only one View is open, closing it will exit jEdit, unless background mode is on; see Chapter 2, Starting jEdit for information about starting jEdit in background mode.","background mode, on",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f5f,swarm-2.8.11,swarm_v2.txt,50591,50626,"views of 15, 30, 60, 120 (default),",unclear-reference,null,"The white
  area to the right shows the lag between now and the last available data at the time of refresh (which
  occurs every two seconds.) It is possible to switch between views of 15, 30, 60, 120 (default), 180, 240,
  or 300 seconds.","time of refresh, 120",concrete-value,null,null
63a0caa3b194bde6b17a9a92,apache-ant-1.10.6,Tasks/propertyfile.html.txt,203073,203096,only value is specified,well-written,null,"If only value is specified, the property is set to it regardless of its previous value.","only value, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f62,swarm-2.8.11,swarm_v2.txt,32552,32610,Auto scale will scale the y-axis automatically if selected,GUI-related,null,• Auto scale will scale the y-axis automatically if selected.,null,binary-value,null,null
637efb0ca907ec96a46a99c0,checkstyle-8.35,config_imports.html.txt,14904,14926,"regexp property is set,",well-written,"cify packages to reject, if regexp property is not set, checks if import
  is the part of package. If regexp property is set, then list of packages will
  be interpreted as regular expressions. Note, all properties for match w","If regexp property is set, then list of packages will
  be interpreted as regular expressions.","regexp property, set",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f4e,jedit-5.6pre0,jedit5.5.0manual-a4.txt,87508,87529,soft wrap is disabled,well-written,null,"If soft wrap is disabled, a “screen line” is the same as a “buffer line”.","soft wrap, disabled",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f65,swarm-2.8.11,swarm_v2.txt,41912,41978,"the wave had the green duration
  markers on them in helicorder view",GUI-related,null,"When a wave is added to the clipboard from the helicorder view, if the wave had the green duration
  markers on them in helicorder view, they are translated to coda markers in the clipboard and will be
  visible in Pick Mode.","the wave had the green duration,
  in helicorder view",binary-value,null,null
637efb0da907ec96a46a9fc5,jedit-5.6pre0,jedit5.5.0manual-a4.txt,87531,87577,a “screen line” is the same as a “buffer line”,well-written,null,"If soft wrap is disabled, a “screen line” is the same as a “buffer line”.","screen line, buffer line",value-comparison,NP_COMP_NP,null
637efb0da907ec96a46a9f52,jedit-5.6pre0,jedit5.5.0manual-a4.txt,91982,92002,soft wrap is enabled,well-written,null,"If soft wrap is enabled, a
  screen line is a section of a newline-delimited buffer line that fits within the wrap margin width.","soft wrap, enabled",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f68,swarm-2.8.11,swarm_v2.txt,22091,22123,specified time zone is not valid,well-written,null,If specified time zone is not valid it will default to ‘GMT’.,"time zone,
  not valid",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f69,swarm-2.8.11,swarm_v2.txt,22201,22225,it will default to ‘UTC’,unclear-reference,null,"If configuration file is not
  available or readable it will default to ‘UTC’.",null,null,null,null
637efb0da907ec96a46a9cf9,mybatis-3.5.5,configuration.html.txt,17842,17940,"the
  @Alias
  annotation is found",well-written,"of the bean. That is
  domain.blog.Author
  will be registered as
  author. If the
  @Alias
  annotation is found its value will
  be used as an alias. See the example below:
  
  @Alias(""author"")
  public class Author {
  ...
  }
  
  
 

  
  
 

  There","If the
  @Alias
  annotation is found its value will
  be used as an alias.","@Alias annotation, found",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa067,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,48560,48581,"the
  request is GET",well-written,null,"If the
  request is GET or HEAD and a prior response is cached, the proxy may use the
  cached message if it passes any restrictions in the Expires header field.","request, GET",value-comparison,NP_BE_VALUE,null
637efb0da907ec96a46aa068,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,48560,48589,"the
  request is GET or HEAD",well-written,null,"If the
  request is GET or HEAD and a prior response is cached, the proxy may use the
  cached message if it passes any restrictions in the Expires header field.","request, HEAD",value-comparison,NP_BE_VALUE,null
637efb0da907ec96a46aa069,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,48596,48620,prior response is cached,well-written,null,"If the
  request is GET or HEAD and a prior response is cached, the proxy may use the
  cached message if it passes any restrictions in the Expires header field.","prior response, cached",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a98c2,jedit-5.6pre0,jedit5.5.0manual-a4.txt,33319,33371,"the -background command line switch is specified,",well-written,"If you find yourself launching and exiting jEdit a lot, the startup time can get a bit bothersome. If the -background command line switch is specified, jEdit will continue running and waiting for client requests even after all editor windows are closed. When run in background mode, you can open and close jEdit any number of times, only having to wait for it to start the first time. The downside of this is increased memory usage.","If the -background command line switch is specified, jEdit will continue running and waiting for client requests even after all editor windows are closed.","the -background command line switch, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9da0,skywalking-8.0.1,en__setup__backend__backend-setting-override.md,991,1035,the `REST_HOST ` environment variable exists,well-written,"PATH:/}
  gRPCHost: ${SW_CORE_GRPC_HOST:0.0.0.0}
  gRPCPort: ${SW_CORE_GRPC_PORT:11800}
  ```
  
  
 

  If the `REST_HOST ` environment variable exists in your operating system and its value is `172.0.4.12`, 
  then the value of `restHost` here will be","If the `REST_HOST ` environment variable exists in your operating system and its value is `172.0.4.12`, 
  then the value of `restHost` here will be overwritten to `172.0.4.12`, otherwise, it will be set to `0.0.0.0`.","the `REST_HOST ` environment variable, exist",binary-value,null,null
63a0caa3b194bde6b17a9ab0,apache-ant-1.10.6,Tasks/serverdeploy.html.txt,203699,203725,action is deploy or update,well-written,null,"If the action is deploy or update, the application and source attributes must be set.","action, update",value-comparison,NP_BE_VALUE,null
637efb0da907ec96a46a9f72,swarm-2.8.11,swarm_v2.txt,73770,73850,SWARM will attempt this sychronization by default approximately every 10 minutes,unclear-reference,null,SWARM will attempt this sychronization by default approximately every 10 minutes.,"default attempt interval,
  10 minutes",concrete-value,null,null
63a0caa3b194bde6b17a9ab1,apache-ant-1.10.6,Tasks/serverdeploy.html.txt,203699,203715,action is deploy,well-written,null,"If the action is deploy or update, the application and source attributes must be set.","action, deploy",value-comparison,NP_BE_VALUE,null
637efb0da907ec96a46a9f74,argouml-0.35.4,manual.html.txt,730553,730621,"Radio box, with four entries public, private, protected, and package",GUI-related,null,"Visibility
  Radio box, with four entries public, private, protected, and package.","entries, {public, private,protected, package}",categorical-value,null,null
637efb0da907ec96a46a9f76,argouml-0.35.4,manual.html.txt,688913,688967,The empty string “” is a valid entry (and the default),unclear-reference,null,"[ Tip
  [Tip]] The empty string “” is a valid entry (and the default) for this field.",null,concrete-value,null,null
637efb0da907ec96a46a9f77,argouml-0.35.4,manual.html.txt,325192,325258,"Descend directories recursively. If enabled (the default), reverse",span-multiple-sentences,null,null,null,null,null,null
637efb0da907ec96a46a9f78,argouml-0.35.4,manual.html.txt,325490,325539,"Changed/new files only. If enabled (the default),",span-multiple-sentences,null,null,null,null,null,null
637efb0da907ec96a46a9f7a,argouml-0.35.4,manual.html.txt,139412,139496,"The
  only folder by default is the UML 1.4 profile",GUI-related,null,"The
  only folder by default is the UML 1.4 profile.",null,null,null,null
63a0caa3b194bde6b17a9ab2,apache-ant-1.10.6,Tasks/serverdeploy.html.txt,203785,203813,the action is undeploy or delete,well-written,null,"If the action is undeploy or delete, the application attribute must be set.","action, delete",value-comparison,NP_BE_VALUE,null
637efb0da907ec96a46a9f7c,argouml-0.35.4,manual.html.txt,147304,147332,a class or actor is selected,GUI-related,null,"State and activity diagrams can only be created when a class or actor is selected, even though
  the relevant menu entries are not grayed out if this has not been done (nothing will happen
  under this circumstance).","class, selected",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f7d,argouml-0.35.4,manual.html.txt,156587,156624,without a project file as an argument,GUI-related,null,"Each time ArgoUML is started up without a project file as an argument, a new blank project is
  created.",null,binary-value,null,null
63a0caa3b194bde6b17a9ab3,apache-ant-1.10.6,Tasks/serverdeploy.html.txt,203785,203803,the action is undeploy,well-written,null,"If the action is undeploy or delete, the application attribute must be set.","action, undeploy",value-comparison,NP_BE_VALUE,null
637efb0da907ec96a46a9f80,argouml-0.35.4,manual.html.txt,315737,315760,"the ""*"" in the titlebar",null,null,"If the model has been altered (as indicated by the ""*"" in the titlebar of ArgoUML's window),
  then activating the ""New"" function is potentionally not the user's intention, since it will
  erase the changes.","titlebar, ""*""",concrete-value,null,regex
637efb0da907ec96a46a9f81,argouml-0.35.4,manual.html.txt,321699,321722,"the ""*"" in the titlebar",null,null,"If the model has been altered (as indicated by the ""*"" in the titlebar of ArgoUML's window),
  then activating the ""New"" function is potentionally not the user's intention, since it will
  erase the changes.",null,concrete-value,null,regex
637efb0da907ec96a46a9f83,joda_time-2.10.3,cal_gj.html.txt,1394,1461,"years divisible by 100 are not leap, but those divisible by 400 are",unclear-reference,null,"The Gregorian calendar adds two extra rules to state that years divisible by 100 are not leap, but those divisible by 400 are.","divisible by 400, leap",value-comparison,NP_BE_VALUE,null
63a0ca9ab194bde6b17a9a2a,apache-ant-1.10.6,Tasks/exec.html.txt,19298,19334,failifexecutionfails is set to false,well-written,null,"If the attempt to start the program fails with an OS dependent error code, then <exec> halts the build unless failifexecutionfails is set to false.","failifexecutionfails, false",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0ca907ec96a46a98d6,jedit-5.6pre0,jedit5.5.0manual-a4.txt,67203,67244,"the Backup, Autosave directory setting is non-empty",well-written,"If the Backup, Autosave directory setting is non-empty, backups are saved in that location (with the full path to the original file under it). Otherwise, they are saved in the same directory as the original file.","If the Backup, Autosave directory setting is non-empty, backups are saved in that location (with the full path to the original file under it). Otherwise, they are saved in the same directory as the original file.","backup directory setting, non-empty",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a98a8,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,20057,20093,"the Content-Type header is available,",well-written,"If the Content-Type header is available, a Header object will be returned","If the Content-Type header is available, a Header object will be returned","Content-Type header, available",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a9a68,jabref-5.0,en__advanced__journalabbreviations.md,1244,1339,the current journal name is not found,well-written,"t. Eng.""
  * Medline abbreviation, e.g. ""Aquacult Eng""
  * Shortest unique abbreviation, e.g. ""AQEND6""
  
  
 

  If the current journal name is not found in your journal lists, the field will not be modified.
  
  
 

  To convert the journal names of many entries in bulk, you can select any number of entries, and ch","If the current journal name is not found in your journal lists, the field will not be modified.","current journal name, not found",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a995a,swarm-2.8.11,swarm_v2.txt,51342,51380,the data source is not an RSAM data source,well-written,"If the data source is not an RSAM data source, the RSAM viewer will indicate there is no RSAM data for the channel","If the data source is not an RSAM data source, the RSAM
  viewer will indicate there is no RSAM data for the channel:
  
  
 

  Figure 29 If data source does not support RSAM","data source, RSAM data source",value-comparison,NP_BE_VALUE,null
637efb0ca907ec96a46a996d,apache-ant-1.10.6,targets.html.txt,4641,4672,"the if/unless attribute are set,",well-written,If the depends attribute and the if/unless attribute are set,"If the depends attribute and the if/unless attribute are set, the depends attribute is executed first.","if/unless, set",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa048,apache-ant-1.10.6,Tasks/jarlib-available.html.txt,112,132,extension is present,well-written,null,If the extension is present then a property is set.,"extension, present",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f48,jedit-5.6pre0,jedit5.5.0manual-a4.txt,80372,80400,the file name field is empty,well-written,null,"If the file name field is empty and nothing is
  selected, / lists the root directory on Unix and the list of drives on Windows.","the file name field, empty",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a9b91,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,78531,78627,"the file, or any of its
  parent directories, do not exist",well-written,"ed before
  new records are written.
  
  
 

  
  
 

  fileName
  String
  The name of the file to write to. If the file, or any of its
  parent directories, do not exist,
  they will be created.
  
  
 

  
  
 

  filters
  Filter
  A Filter to determine if the event should be handled by this
  Appender","If the file, or any of its
  parent directories, do not exist,
  they will be created.","exist, the file",binary-value,NP_EXIST,null
637efb0ca907ec96a46a9b85,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,61820,61902,"the file, or any of its
  parent directories, do not exist",well-written,"will be cleared before
  new records are written.
  
  
 

  
  
 

  fileName
  String
  The name of the file to write to. If the file, or any of its
  parent directories, do not exist, they will be created.
  
  
 

  
  
 

  filters
  Filter
  A Filter to determine if the event should be handled by this
  Appender. More than","If the file, or any of its
  parent directories, do not exist, they will be created.","exist, the file",binary-value,NP_EXIST,null
637efb0ca907ec96a46a9b5a,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,17684,17766,"the file, or any of its parent directories, do not exist",well-written,"ne Filter
  may be used by using a CompositeFilter.
  
  
 

  fileName
  String
  The name of the file to write to. If the file, or any of its parent directories, do not exist,
  they will be created.
  
  
 

  immediateFlush
  boolean
  
  
 

  When set to true - the default, each write will be followed by a flush.
  T","If the file, or any of its parent directories, do not exist,
  they will be created.","exist, the file",binary-value,NP_EXIST,null
63a0caaab194bde6b17a9b66,jedit-5.6pre0,jedit5.5.0manual-a4.txt,171781,171812,"system fonts option is checked,",well-written,null,"If the Font Substitution: Search all system fonts option is checked, all of the installed fonts are
  searched for glyphs, after the preferred list is searched.","Search all system fonts option, checked",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f90,joda_time-2.10.3,cal_ethiopic.html.txt,1129,1193,the remainder left after dividing the Ethiopic year by four is 3,unclear-reference,null,They occur when the remainder left after dividing the Ethiopic year by four is 3.,"the remainder left after dividing the Ethiopic year by four, 3",value-comparison,NP_BE_VALUE,null
637efb0da907ec96a46a9f91,joda_time-2.10.3,field.html.txt,1201,1238,these field values cannot be negative,unclear-reference,null,A side effect of this is that these field values cannot be negative.,null,null,null,null
637efb0da907ec96a46a9f92,joda_time-2.10.3,field.html.txt,8370,8429,there is no year zero and no negative value for this field.,unclear-reference,null,In other words there is no year zero and no negative value for this field.,null,null,null,null
637efb0ca907ec96a46a98aa,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,19951,19979,"the headers aren't available,",well-written,"If the headers aren't available, a length of -1 will be returned, and NULL for the content
  type.","If the headers aren't available, a length of -1 will be returned, and NULL for the content
  type.","headers, available",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f3a,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,19981,19995,a length of -1,well-written,null,"If the headers aren't available, a length of -1 will be returned, and NULL for the content
  type.","length, -1",concrete-value,NP_OF_VALUE,null
637efb0da907ec96a46a9f95,joda_time-2.10.3,field.html.txt,5482,5517,"from 1 to 365, or 366 in leap years",unclear-reference,null,"This runs from 1 to 365, or 366 in leap years.",null,null,null,null
637efb0da907ec96a46a9f96,joda_time-2.10.3,field.html.txt,5339,5377,from 1 through to 28 or 29 in February,unclear-reference,null,"For the GJ and ISO chronologies, this will run from 1 through to 28 or 29 in February, 30 in April, June, September and November and 31 otherwise.",null,null,null,null
637efb0da907ec96a46a9f97,joda_time-2.10.3,field.html.txt,5379,5437,"30 in April, June, September and November and 31 otherwise",unclear-reference,null,"For the GJ and ISO chronologies, this will run from 1 through to 28 or 29 in February, 30 in April, June, September and November and 31 otherwise.","April, 30
  September, 30
  June, 30
  November, 31",concrete-value,null,null
637efb0da907ec96a46a9f3b,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,20018,20052,"NULL for the content
  type",well-written,null,"If the headers aren't available, a length of -1 will be returned, and NULL for the content
  type.","content type, NULL",concrete-value,VALUE_FOR_NP,null
637efb0da907ec96a46aa0cb,jedit-5.6pre0,jedit5.5.0manual-a4.txt,246498,246539,HIGHLIGHT_DIGITS attribute is set to TRUE,well-written,null,"If the HIGHLIGHT_DIGITS attribute is set to TRUE, jEdit will attempt to highlight numbers in
  this ruleset.","HIGHLIGHT_DIGITS, TRUE",binary-value,NP_SET_TO_BINARY_VALUE,null
637efb0da907ec96a46aa037,apache-ant-1.10.6,Tasks/hostinfo.html.txt,408,425,host is not found,well-written,null,"If the host is not found, the domain will contain the domain as provided to the task, or localdomain if no host / domain was provided.","host, not found",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa035,apache-ant-1.10.6,Tasks/hostinfo.html.txt,175,192,host is not found,well-written,null,"If the host is not found, the host will contain the name as provided to the task, or localhost if no host was provided, and no name for the local host was found.","host, not found",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a9ad8,jabref-5.0,en__collaborative-work__export__customexports.md,14459,14569,the input value is empty,well-written,"tputs the input value after adding a prefix and a postfix, as long as the input value is non-empty. If the input value is empty, an empty string is output \(the prefix and postfix are not output in this case\). The formatter requires an argument containing the prefix and postix separated by a comma. To includ","If the input value is empty, an empty string is output \(the prefix and postfix are not output in this case\).","input, empty",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9f67,swarm-2.8.11,swarm_v2.txt,64876,64981,"the instrument time zone is
  not available",well-written,null,"If the instrument time zone is
  not available via the metadata, it is
  possible to use the machine time zone or
  select one manually.","instrument time zone,
  available",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a98b1,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,24803,24846,length matches the content length available,well-written,"If the length matches the content length available
  on the input stream, then all data will be sent","If the length matches the content length available
  on the input stream, then all data will be sent.","length, content length",value-comparison,NP_COMP_NP,null
637efb0da907ec96a46a9fa1,joda_time-2.10.3,cal_islamic.html.txt,1894,1962,"The 16-based algorithm is the most commonly used, and is the default",unclear-reference,null,"The 16-based algorithm is the most commonly used, and is the default.","default algorithm, 16-based algorithm",concrete-value,NP_BE_VALUE,null
63a0caa3b194bde6b17a9aad,apache-ant-1.10.6,Tasks/sshsession.html.txt,3621,3662,localtunnels parameter was also specified,well-written,null,"If the localtunnels parameter was also specified, both sets of tunnels will be established.","localtunnels parameter, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9fa3,argouml-0.35.4,manual.html.txt,147315,147332,actor is selected,GUI-related,null,"State and activity diagrams can only be created when a class or actor is selected, even though
  the relevant menu entries are not grayed out if this has not been done (nothing will happen
  under this circumstance).","actor, selected",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa028,apache-ant-1.10.6,Tasks/tar.html.txt,1407,1440,If the longfile attribute is set to fail,well-written,null,"If the longfile attribute is set to fail, any long paths will cause the tar task to fail.","long file, fail",value-comparison,NP_SET_TO_VALUE,null
637efb0da907ec96a46aa029,apache-ant-1.10.6,Tasks/tar.html.txt,1497,1534,If the longfile attribute is set to truncate,well-written,null,"If the longfile attribute is set to truncate, any long paths will be truncated to the 100 character maximum length prior to adding to the archive.","longfile, truncate",value-comparison,NP_SET_TO_VALUE,null
637efb0ca907ec96a46a9971,apache-ant-1.10.6,Tasks/jar.html.txt,1746,1769,"the manifest is omitted,",well-written,"If the manifest is omitted, a simple one will be supplied by Apache Ant.","If the manifest is omitted, a simple one will be supplied by Apache Ant.","manifest, omitted",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a98de,jedit-5.6pre0,jedit5.5.0manual-a4.txt,104345,104367,If the margin is set to 0,well-written,"If the margin is set to 0, then the width of the text area window is used to determine where to wrap lines.","If the margin is set to 0, then the width of the text area window is used to determine where to wrap lines.","margin, 0",value-comparison,NP_SET_TO_VALUE,null
